City,Date Period,Hotel,Prices,Ratings,Description
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA FONTANA,2372.0,8.2,"Canela Homes BARCELONA FONTANA se encuentra en Barcelona, cerca de Paseo de Gracia, La Pedrera, y Parque Güell, y ofrece wifi gratis.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y lavavajillas, y baño privado con bañera o ducha. También se ofrece horno, microondas y fogones, además de cafetera y hervidor.

Casa Batlló está a 1,9 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,8 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km del alojamiento."
Barcelona,2025-06-04 : 2025-06-08,"Kimpton Vividora Hotel, an IHG Hotel",2027.0,8.8,"El Kimpton Vividora Hotel, an IHG Hotel está situado en el Barrio Gótico de Barcelona.El establecimiento se encuentra a pocos pasos de la estación de metro Plaça Catalunya, en la zona comercial de Portal de l'Angel y a 10 minutos de la zona comercial de Paseo de Gracia. Este establecimiento presenta un diseño elegante y cuenta con restaurante mediterráneo, cafetería, terraza con bar y piscina en la azotea.

Todas las habitaciones presentan una decoración contemporánea. Todas disponen de colchoneta de yoga, set de té y café, TV inteligente, minibar y albornoz exclusivo. Además, el hotel ofrece el servicio Forgot it? We got it!. Este servicio pone a disposición de sus huéspedes gran variedad de artículos y accesorios que mejorarán aún más la estancia.

El espacio gastronómico del Kimpton Vividora Hotel, un hotel de la cadena IHG, cuenta con la Terraza de Vivi, situada en la azotea con magníficas vistas de la ciudad, piscina, tumbonas, cócteles y aperitivos. El restaurante Fauna, situado en la 1ª planta, ofrece cocina mediterránea con raíces catalanas en una sala que recuerda a un típico apartamento del Ensanche. El Got Coffee & Cocktails da a la calle y sirve café de origen local, vino y cócteles exclusivos. Este espacio gastronómico es un lugar donde los huéspedes se sienten como en casa. Todos los días, a partir de las 18:00, se ofrece a todos los huéspedes la hora social de vinos de forma gratuita, con barra libre de vinos locales.

Este hotel, que admite mascotas, está cerca de lugares de interés como la catedral de Barcelona, la plaza de Cataluña y el Palau de la Música Catalana. El aeropuerto de Barcelona-El Prat, situado a 15 km, es el más cercano.

Según los comentarios de los huéspedes, esta parte de Barcelona es su favorita."
Barcelona,2025-06-04 : 2025-06-08,Ant Hostel Barcelona,1582.0,7,"El Ant Hostel Barcelona, situado frente al parque de la Ciutadella, en el centro de Barcelona, ofrece recepción 24 horas y wifi gratuita en todas las instalaciones. La estación de metro de Arc de Triomf se encuentra a 500 metros.

Las habitaciones de este albergue cuentan con suelo de parquet y aire acondicionado. Los baños privados incluyen bañera o ducha. El establecimiento cuenta con cocina compartida.

El Ant Hostel Barcelona también ofrece guardaequipaje y taquillas para el check-in y el check-out por un suplemento.

En las calles de los alrededores se encuentra el barrio del Born de Barcelona, con sus numerosos bares y restaurantes.

El Ant Hostel Barcelona se halla a 10 minutos a pie del Museo Picasso y a 2 km de la playa de la Barceloneta. Se encuentra a 20 minutos a pie de la plaza Catalunya, donde hay autobuses que van directos al aeropuerto de Barcelona-El Prat. Además, está a tan solo 500 metros de la estación del Nord, donde hay autobuses que van directos al aeropuerto de Girona-Costa Brava."
Barcelona,2025-06-04 : 2025-06-08,Picasso Suites,1975.0,8.6,"El Picasso Suites está situado en el barrio del Eixample de Barcelona y cuenta con una azotea compartida, amueblada y con vistas a la ciudad. El establecimiento ofrece apartamentos con conexión Wi-Fi gratuita y aire acondicionado.

Los apartamentos disponen de sala de estar con sofá, TV de pantalla plana vía satélite y reproductor de DVD. Además, cuentan con cocina con horno, microondas y cafetera. El baño incluye secador de pelo.

El Mercado de la Concepción está junto a los apartamentos. Además, en los alrededores hay una gran variedad de supermercados, bares y restaurantes. El alojamiento ofrece servicios por un suplemento entre los que se incluyen: servicio de niñera, alquiler de coche, aparcamiento privado y transporte al aeropuerto.

La Plaza de Cataluña y la Sagrada Familia de Gaudí están a 15 minutos a pie del alojamiento. La estación de metro Girona, con enlace al barrio Gótico y a la playa de la Barcelona, se encuentra a solo 300 metros."
Barcelona,2025-06-04 : 2025-06-08,DO Plaça Reial powered by Sonder,1727.0,8.2,"El DO Plaça Reial powered by Sonder, situado en la plaza Real y junto a Las Ramblas, dispone de spa, piscina en la azotea y habitaciones elegantes. Hay bares y cafeterías en la plaza y en el cercano Barrio Gótico.

Todas las habitaciones son amplias y tienen aire acondicionado, wifi gratuita, TV de pantalla plana y minibar gratuito.

Por las mañanas, el DO Plaça Reial ofrece desayuno de pago. El restaurante sirve cocina mediterránea creativa y tapas.

El hotel dispone de spa con sauna.

El famoso mercado de La Boquería está a solo 5 minutos a pie. El hotel se encuentra a 1 km de la catedral de Barcelona, la estación de metro de Liceu y la plaza de Cataluña."
Barcelona,2025-06-04 : 2025-06-08,ABaC Restaurant Hotel Barcelona GL Monumento,1639.0,9,"ABaC Restaurant Hotel Barcelona GL Monumento se encuentra en Barcelona, a 1,9 km de Parque Güell, y ofrece alojamiento con terraza, parking privado, restaurante y bar. Todas las opciones de alojamiento de este hotel de 5 estrellas tienen vistas al jardín, bañera de hidromasaje y hammam. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de habitaciones y wifi gratis en todo el alojamiento.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En ABaC Restaurant Hotel Barcelona GL Monumento, todas las habitaciones cuentan con ropa de cama y toallas.

La clientela puede relajarse en el centro de spa y bienestar, que cuenta con piscina cubierta, centro de fitness y sauna, o en el jardín.

Paseo de Gracia está a 3,1 km del alojamiento, y La Pedrera está a 3,3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA MACBA,2513.0,7.7,"El Canela Homes BARCELONA MACBA ofrece apartamentos modernos y elegantes en el centro de Barcelona, a solo 10 minutos a pie de Las Ramblas y de la plaza de Cataluña. Hay WiFi gratis.

Los apartamentos presentan una decoración moderna y minimalista con mobiliario de diseño. Además, están equipados con aire acondicionado y calefacción.

Asimismo, los apartamentos del Canela Homes BARCELONA MACBA disponen de zona de salón comedor amplia con TV de pantalla plana y cocina bien equipada con microondas, horno y lavadora.

Hay numerosas tiendas, restaurantes y bares en los alrededores.

Se encuentra a menos de 5 minutos a pie del Museo de Arte Contemporáneo de Barcelona (MACBA) y a 200 metros de la estación de metro Universitat. Los autobuses procedentes del aeropuerto de Barcelona paran en la cercana Plaça Universitat.

Las llegadas después del horario del registro de entrada conllevan un suplemento:
De 20:00 a 22:00: 20 EUR
De 22:00 a 00:00: 30 EUR
A partir de las 00:00: 50 EUR
Todas las peticiones de llegada después de lo habitual están sujetas a la confirmación del alojamiento."
Barcelona,2025-06-04 : 2025-06-08,Vasanta powered by Sonder,1381.0,8.4,"El Sonder l Vasanta ocupa un edificio neoclásico del siglo XX situado a 200 metros de la estación de metro de Urquinaona. Ofrece habitaciones elegantes e insonorizadas con WiFi gratuita y, en su mayoría, balcón o terraza.

Las habitaciones presentan un diseño moderno y disponen de aire acondicionado, TV de plasma y baño privado.

El Vasanta está situado a 4 minutos a pie del Passeig de Gracia y a 400 metros de la plaza Catalunya.

La catedral de Barcelona, Las Ramblas y los barrios Gótico y El Born están a 8 minutos a pie. El Hotel Vasanta queda a 20 minutos a pie de la Sagrada Familia de Gaudí."
Barcelona,2025-06-04 : 2025-06-08,Sweett - Sants,2518.0,7.8,"Sweett - Sants está a 14 min a pie de Fuente Mágica de Montjuïc, en Barcelona, y ofrece alojamiento con aire acondicionado y wifi gratis.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y lavavajillas, y baño privado con ducha y artículos de aseo gratuitos. También hay horno, microondas y fogones, además de cafetera y hervidor.

Estación de tren de Sants está a 10 min a pie del alojamiento, y Camp Nou está a 2,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Sweett - Eixample,2341.0,8.4,"Sweett - Eixample se encuentra a 14 min a pie de Casa Batlló y ofrece alojamiento con balcón y wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Plaza Cataluña y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Stay Together Barcelona Apartments,2123.0,9.7,"El Stay Together Barcelona Apartments se encuentra frente a la estación de metro Paral·lel y dispone de apartamentos elegantes y funcionales con balcón, cocina bien equipada y conexión WiFi gratuita. La Rambla está a solo 10 minutos a pie.

El Stay Together Barcelona Apartments ocupa un edificio renovado de 1900 en una esquina de la ciudad. Todos los apartamentos son amplios y luminosos e incluyen techos altos y ventanas amplias.

Los apartamentos del All Stay Together cuentan además con zona de estar con TV LED y 2 baños modernos. La cocina está equipada con microondas, horno, vitrocerámica y lavadora.

Al lado de los apartamentos hay varios restaurantes, tiendas y cafeterías. Los animados bares del barrio del Raval están a solo 5 minutos a pie. El puerto de Barcelona se encuentra a 800 metros."
Barcelona,2025-06-04 : 2025-06-08,Hotel Casa Bonay,1774.0,9,"El hotel boutique Hotel Casa Bonay está en el centro de Barcelona, ​​a 200 metros de la estación de metro de Tetuán, y ofrece terraza compartida y wifi gratuita en todas las instalaciones. La plaza Catalunya está a 10 minutos a pie.

El Hotel Casa Bonay ocupa un edificio residencial neoclásico del siglo XIX y todas sus habitaciones están insonorizadas y decoradas con una combinación de elementos tradicionales, como suelo de mosaico, y tejidos, iluminación y mobiliario moderno. La mayoría de ellas tienen ventilador de techo, mientras que todas disponen de minibar con refrescos y aperitivos locales, wifi gratuita, TV con canales premium, revistas y aire acondicionado. El baño incluye artículos de aseo naturales de Mailin+Goetz.

El Hotel Casa Bonay ofrece una experiencia gastronómica dinámica y única. El establecimiento alberga un restaurante en la azotea, la cafetería Chiringuito TosTao, el bar de cócteles Libertine y la Bodega Bonay.

Los huéspedes pueden usar bicicletas de cortesía para ir al club de playa, donde podrán usar barcos y tablas de paddle surf gratuitamente o seguir clases de yoga los fines de semana en la azotea. Con enfoque en la sostenibilidad.

El conocido paseo de Gracia, donde hay tiendas y restaurantes, está a 700 metros. La Sagrada Familia de Gaudí se halla a 20 minutos a pie, El Hotel Casa Bonay se encuentra a 4 paradas de metro de la playa de la Barceloneta."
Barcelona,2025-06-04 : 2025-06-08,Aspasios Garden Apartments,2382.0,8.9,"Aspasios Garden Apartments está a 6 min a pie de Paseo de Gracia, en Barcelona, y ofrece alojamiento con balcón, jardín y piscina al aire libre. Casa Batlló y La Pedrera están a 9 min a pie y a 500 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,The Level at Melia Barcelona Sky,2110.0,8.6,"El The Level at Melia Barcelona Sky se encuentra en el distrito barcelonés de Poblenou. Este hotel elegante ofrece diversos servicios de lujo, como restaurante y acceso gratuito al spa.

El Serena SPA Wellness incluye sauna, baño turco, ducha bitérmica y piscina climatizada con hidromasaje. Además, los huéspedes disfrutan de descuentos en el servicio de masaje.

Las habitaciones del The Level at Melia Barcelona Sky presentan una decoración moderna y constan de aire acondicionado, WiFi gratuita, TV de pantalla plana de 55 pulgadas vía satélite, cafetera y minibar. También incluye baño privado con ducha de efecto lluvia, albornoz y zapatillas.

Hay un restaurante que sirve platos mediterráneos y se puede preparar un desayuno buffet con vistas a Barcelona. Además, el The Level at Melia Barcelona Sky alberga un bar junto a la piscina.

Los huéspedes podrán degustar un cóctel o bebidas premium en la terraza Skyline 24, situada en la planta 24, que disfruta de vistas a la ciudad.

El The Level at Melia Barcelona Sky también cuenta con recepción personalizada con registro de salida flexible. Además, ofrece servicios de alquiler de coches y venta de entradas para excursiones o espectáculos.

El hotel se halla a 450 metros de la estación de metro Poblenou, a unos 15 minutos a pie del paseo marítimo. Queda a 1 km de la Torre Agbar."
Barcelona,2025-06-04 : 2025-06-08,B&B Boutique Ca La Maria,2266.0,9,"El Ca La Maria Barcelona está situado en el centro de Barcelona, junto a la Rambla de Catalunya, y ofrece habitaciones en un apartamento elegante con conexión Wi-Fi gratuita y aire acondicionado.

Las habitaciones presentan una decoración moderna con techos altos y disponen de TV de pantalla plana y baño privado con ducha. Algunas de ellas también incluyen una bañera.

El establecimiento sirve un desayuno buffet y cuenta con solárium amplio de madera, jardín, zona cubierta con mesa de comedor, salón común grande y bar con bebidas y aperitivos.

El bed & breakfast se encuentra a solo 5 minutos a pie del edificio de la Pedrera de Gaudí, en una zona con muchos bares y restaurantes, a 300 metros de la estación de metro Diagonal y a 2 paradas de metro de la plaza Catalunya."
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA JARDINETS,2577.0,8.3,"Canela Homes BARCELONA JARDINETS es un alojamiento con wifi gratis y vistas a la ciudad que está en Barcelona, a solo pocos pasos de Paseo de Gracia y a 6 min a pie de La Pedrera. Este apartamento está a 2,8 km de Palacio de la Música Catalana y a 2,9 km de Parque Güell.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y bañera. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-06-04 : 2025-06-08,Habitat Apartments ADN,4121.0,8.1,"El Habitat Apartments ADN está situado en Barcelona, ​​a 120 metros de la estación de metro de Hostafrancs, y ofrece aire acondicionado, calefacción y conexión WiFi gratuita.

Los apartamentos presentan una decoración moderna y disponen de salón con sofá cama y TV de pantalla plana. También incluyen cocina equipada con lavavajillas, lavadora y fogones.

Además, los alojamientos cuentan con 1 o 2 dormitorios y baño privado con ducha, secador de pelo y artículos de aseo. Se proporcionan toallas y ropa de cama.

El establecimiento está a 600 metros del centro comercial Las Arenas, que tiene un supermercado y varios restaurantes en la última planta con vistas panorámicas a la ciudad. La estación de tren de Sants queda a 10 minutos a pie y ofrece conexiones con el aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA CÒRSEGA,2411.0,8.6,"Canela Homes BARCELONA CÒRSEGA, que cuenta con vistas a la ciudad, ofrece alojamiento con balcón y cafetera a unos 7 min a pie de Paseo de Gracia. La Pedrera y Casa Batlló están a 9 min a pie y a 1,3 km del apartamento, y hay wifi gratis.

Este apartamento tiene aire acondicionado y cuenta con 3 dormitorios, TV de pantalla plana, zona de comedor, cocina con nevera y sala de estar. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-06-04 : 2025-06-08,Sonder Los Arcos,1456.0,8.2,"Sonder Los Arcos está en Barcelona, a 2 km de Platja de Sant Miquel y a 2,2 km de Platja de la Barceloneta, y ofrece alojamiento con wifi gratis. El alojamiento está cerca de varios lugares de interés destacados, a unos 11 min a pie de Plaza Cataluña, a 900 metros de Portal del Ángel y a 15 min a pie de Teatro Tívoli. El alojamiento está a 900 metros del centro de la ciudad y a 2 km de Platja de Sant Sebastià.

Las unidades están equipadas con aire acondicionado, TV de pantalla plana con canales por cable, cafetera, bañera o ducha, artículos de aseo gratuitos y escritorio. Todas las habitaciones tienen baño privado, secador de pelo y ropa de cama.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Paseo de Gracia y Catedral de Barcelona. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,Sweett - Harmony Central,2635.0,7.3,"Sweett - Harmony Central se encuentra en el centro de Barcelona, a 2 km de Platja del Somorrostro y a 2,1 km de Platja de Sant Miquel, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, zona de cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bañera, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, horno y microondas, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Catedral de Barcelona y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,The Barcelona EDITION,2389.0,8.3,"El The Barcelona EDITION se encuentra en Barcelona y dispone de restaurante, piscina al aire libre, centro de fitness y bar. Este hotel de 5 estrellas ofrece habitaciones equipadas con aire acondicionado y WiFi gratuita. También cuenta con terraza, recepción las 24 horas, servicio de habitaciones y servicio de cambio de divisa.

Todas las habitaciones del The Barcelona EDITION incluyen zona de estar, escritorio, TV de pantalla plana y baño privado.

El alojamiento sirve un desayuno a la carta diario.

Además, el The Barcelona EDITION cuenta con mesa de billar.

En las inmediaciones hay varios lugares de interés, como la Barceloneta, el barrio de Somorrostro y la playa de Sant Miquel. Asimismo, el The Barcelona EDITION se halla a 17 km del aeropuerto de Barcelona-El Prat."
Barcelona,2025-06-04 : 2025-06-08,Stay U-nique Apartments Rambla Catalunya,3186.0,7.7,"El Stay U-nique Apartments Rambla Catalunya ofrece apartamentos de 1 o 2 dormitorios con aire acondicionado en Barcelona. Todos se encuentran a unos 400 metros de la estación de Passeig de Gràcia y 500 metros de La Pedrera y cuentan con WiFi gratis.

Los apartamentos disponen de sala de estar con TV de pantalla plana vía satélite y cocina completa con lavadora, nevera, microondas y cafetera. El baño es privado e incluye ducha, secador de pelo y artículos de aseo gratuitos. Se proporcionan las toallas y la ropa de cama. Algunos apartamentos tienen balcón.

La plaza Cataluña y las Ramblas están a 5 minutos a pie de los apartamentos. Se facilita un servicio de enlace con el aeropuerto por un suplemento."
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA MARINA,2822.0,7.9,"Canela Homes BARCELONA MARINA está a 1,7 km de Platja de la Nova Icària, en Barcelona, y ofrece alojamiento con aire acondicionado y wifi gratis.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y lavavajillas, y baño privado con ducha y artículos de aseo gratuitos. También hay horno, microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Platja del Somorrostro, Sagrada Familia y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-06-04 : 2025-06-08,Smartr Barcelona Ramblas,3069.0,7.1,"El Smartr Barcelona Ramblas ofrece alojamiento en Barcelona. La plaza Real está a 100 metros.

Algunos alojamientos tienen zona de estar y/o de comedor y también hay alojamientos con cocina con nevera.

El Smartr Barcelona Ramblas se encuentra a 600 metros de La Seu, la catedral de Barcelona, y a 700 metros del Portal de l'Angel. El aeropuerto más cercano es el aeropuerto de El Prat, ubicado a 12 km del Smartr Barcelona Ramblas."
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA FIRA,2750.0,8.1,"Canela Homes BARCELONA FIRA se encuentra en el barrio de Sants-Montjuïc, en Barcelona, y tiene aire acondicionado, balcón y vistas a la ciudad. Este apartamento ofrece wifi gratis y está a 6 min a pie de Fuente Mágica de Montjuïc y a 1,6 km de Palau Sant Jordi.

Este apartamento cuenta con 3 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 1 baño con bañera o ducha. Hay toallas y ropa de cama en el apartamento.

Estación de tren de Sants está a 15 min a pie del alojamiento, y Estación de metro Passeig de Gràcia está a 2,7 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
Barcelona,2025-06-04 : 2025-06-08,BC0BR001SB - Sofia 1,5293.0,7.3,"BC0BR001SB - Sofia 1 está en Barcelona, cerca de Casa Batlló, Paseo de Gracia, y Plaza Cataluña, y ofrece wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV de pantalla plana y baño privado con bañera o ducha y secador de pelo. También hay nevera, horno y microondas, además de cafetera.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Estación de tren de Sants y Fuente Mágica de Montjuïc. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi - El Farro 1,2787.0,9.3,"Casa Cosi - El Farro 1 se encuentra en el barrio de Sarrià-Sant Gervasi, en Barcelona, a 14 min a pie de Paseo de Gracia, a 1,7 km de La Pedrera y a 2,4 km de Casa Batlló. Este apartamento ofrece wifi gratis y una cocina totalmente equipada.

Este apartamento tiene aire acondicionado y cuenta con 3 dormitorios y 1 baño con bañera o ducha y artículos de aseo gratuitos. Se ofrece TV.

Parque Güell está a 1,8 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-06-04 : 2025-06-08,Barcelona City Centre Hostal,1865.0,7.6,"Este albergue está muy bien situado en el centro del barrio de L'Eixample, por lo que los huéspedes pueden pasear por el centro cultural de Barcelona o las calles de La Rambla y el Passeig de Gracia.

El establecimiento ofrece bebidas y aperitivos. Además, sirve un desayuno diario."
Barcelona,2025-06-04 : 2025-06-08,Habitat Apartments Eixample Balconies.,6395.0,8.1,"Habitat Apartments Eixample Balconies. Ofrece alojamiento con wifi gratis, cocina, nevera, lavavajillas y horno a 1,5 km del centro de Barcelona.

Las unidades están equipadas con balcón y ofrecen aire acondicionado, TV de pantalla plana y baño privado con secador de pelo. También hay microondas, fogones y tostadora, además de hervidor.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, La Pedrera y Casa Batlló. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,Apartments Sata Park Guell Area,1915.0,8.9,"Estos apartamentos amplios y modernos se encuentran en una zona tranquila de Barcelona, ​​a 2 minutos a pie de la estación de metro de Lesseps y a 4 paradas de la Plaza Catalunya.

Los Apartaments Sata Park Guell Area llevan el nombre de un parque peculiar y espectacular de la zona, diseñado por el famoso arquitecto modernista Antoni Gaudí. Desde allí, se puede llegar en metro al animado centro de la ciudad en 10 minutos.

Los apartamentos presentan una decoración minimalista y disponen de zona de salón comedor soleada con cocina y 1 o 2 dormitorios.

Las fotografías de la parte superior de esta página reflejan una selección de los distintos apartamentos del edificio. Para ver las fotografías de cada apartamento en concreto, basta con elegir la fecha y hacer clic en el alojamiento que se desee consultar."
Barcelona,2025-06-04 : 2025-06-08,"Torre Melina, a Gran Meliá Hotel",2556.0,8.9,"Torre Melina, a Gran Meliá Hotel se encuentra en Barcelona, a 19 min a pie de Camp Nou, y ofrece servicio de conserjería, habitaciones libres de humo, terraza, wifi gratis en todo el alojamiento y restaurante. Este hotel de 5 estrellas ofrece servicio de habitaciones y cajero automático. El alojamiento dispone de piscina de temporada al aire libre, centro de fitness, sauna y jardín.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. Todas las habitaciones disponen de hervidor, y algunas también ofrecen cocina con nevera, microondas y tostadora. En Torre Melina, a Gran Meliá Hotel, las habitaciones incluyen ropa de cama y toallas.

El desayuno ofrece opciones buffet, a la carta o continentales.

En la recepción 24 horas se habla catalán, alemán, inglés y español, y el personal siempre está dispuesto a echar una mano.

Estación de tren de Sants está a 4,6 km del alojamiento, y Fuente Mágica de Montjuïc está a 5,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Habitat Apartments Paseo de Gracia,7049.0,7.4,"Habitat Apartments Paseo de Gracia se encuentra en el centro de Barcelona, a pocos pasos de Paseo de Gracia y a 0 min a pie de Casa Batlló, y ofrece alojamiento con wifi gratis y zona de estar.

Cada unidad dispone de baño privado, ducha, aire acondicionado, TV de pantalla plana y nevera. También se ofrece lavavajillas, horno y microondas en la cocina, además de cafetera.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Casa Consell Apartments,7113.0,9,"La Casa Consell Apartments, situada a solo 1 minuto a pie del paseo de Gracia y de la Casa Batlló, ofrece apartamentos elegantes con WiFi gratuita. Algunos apartamentos tienen terraza y otros, balcón.

Todos los apartamentos de la Casa Consell son luminosos y disponen de calefacción y ventilador.

Además, el alojamiento está a escasa distancia de la Rambla de Cataluña y del Paseo de Gracia, donde encontrará numerosos bares, cafeterías y restaurantes.

La estación de metro y de tren Passeig de Gràcia se halla a menos de 100 metros de la Casa Consell. Plaza Cataluña y Las Ramblas están a 15 minutos a pie."
Barcelona,2025-06-04 : 2025-06-08,Le Palacete powered by Sonder,1875.0,8.3,"El Sonder l Le Palacete está situado en Barcelona, en el barrio de Gracia, a 1 km del parque Güell, y cuenta con un jardín interior y un patio.

Las habitaciones incluyen TV de pantalla plana. Algunos alojamientos tienen zona de estar y terraza privada. Las habitaciones incluyen cafetera. Todas las habitaciones incluyen baño privado. El Sonder l Le Palacete proporciona WiFi gratuita en todas las instalaciones. El establecimiento ofrece registro de entrada gratuito y asistencia virtual todos los días, las 24 horas.

La Sagrada Familia se encuentra a 1,3 km del Sonder l Le Palacete, mientras que La Pedrera está a 1,4 km. El aeropuerto más cercano es el de Barcelona-El Prat, ubicado a 14 km del Sonder l Le Palacete."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi - Sant Gervasi 1,2852.0,8.9,"Casa Cosi - Sant Gervasi 1 se encuentra en Barcelona, a 14 min a pie de Paseo de Gracia y a 1,7 km de La Pedrera, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 2,4 km de Casa Batlló y a 1,8 km de Parque Güell.

El apartamento cuenta con 3 dormitorios, 1 baño, ropa de cama, toallas, TV de pantalla plana, zona de comedor, cocina totalmente equipada y balcón con vistas a la ciudad.

Estación de metro Passeig de Gràcia está a 2,9 km del alojamiento, y Plaza Cataluña está a 3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-06-04 : 2025-06-08,Habitat Apartments Alissia,3793.0,7.6,"Habitat Apartments Alissia está en el centro de Barcelona, a 1,7 km de Platja del Somorrostro y a 1,7 km de Platja de la Barceloneta, y ofrece alojamiento con wifi gratis y balcón.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha y secador de pelo. También hay nevera, microondas y tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Platja de Sant Miquel, Museo Picasso y Catedral de Barcelona. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
