City,Date Period,Hotel,Prices,Ratings,Description
Barcelona,2025-05-21 : 2025-05-25,Tendency Plaza España,1513.0,7,"Tendency Plaza España está en el barrio de Sants-Montjuïc, en Barcelona, a 10 min a pie de Fuente Mágica de Montjuïc y a 2 km de Plaza Cataluña, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,7 km de Paseo de Gracia y a 2,8 km de Estación de tren de Sants.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Mercado de la Boquería y Catedral de Barcelona. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-05-21 : 2025-05-25,Cozy Apt in Residential Center by Maison Piñata,1318.0,9,"Cozy Apt in Residential Center by Maison Piñata, que tiene vistas a la ciudad, dispone de alojamiento con balcón a unos pocos pasos de Paseo de Gracia. La Pedrera y Casa Batlló están a 6 min a pie y a 1 km del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-05-21 : 2025-05-25,Apartamento exclusivo en Sant Antoni,1652.0,,"Apartamento exclusivo en Sant Antoni, que está en Barcelona, tiene aire acondicionado y ofrece alojamiento con balcón. Hay wifi gratis y se ofrece parking privado por un suplemento.

El apartamento tiene terraza, 3 dormitorios, sala de estar y cocina bien equipada con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Fuente Mágica de Montjuïc, Plaza Cataluña y Portal del Ángel. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-05-21 : 2025-05-25,Rambla Poblenou&Mar Bella Beach,1302.0,9.5,"Rambla Poblenou&Mar Bella Beach es un alojamiento frente a la playa que está en Barcelona, a 11 min a pie de Playa de la Mar Bella y a 900 metros de Platja del Bogatell. Hay wifi gratis y se ofrece parking privado por un suplemento.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

En la recepción 24 horas se hablan varios idiomas, como inglés, español, ruso y ucraniano.

Platja de la Nova Mar Bella está a 13 min a pie del alojamiento, y Port Olimpic está a 3,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-05-21 : 2025-05-25,"Ferienwohnung für 3 Personen ca 40 qm in Barcelona-Gràcia, Costa Brava Costa del Maresme",1065.0,,"Ferienwohnung für 3 Personen ca 40 qm in Barcelona-Gràcia, Costa Brava Costa del Maresme está en el barrio de Gracia, en Barcelona, a 2 min a pie de Paseo de Gracia y a 400 metros de La Pedrera, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 1,9 km de Palacio de la Música Catalana y a 1,7 km de Plaza Cataluña.

El apartamento dispone de TV. La zona de cocina está equipada con nevera, horno y microondas, además de cafetera.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-05-21 : 2025-05-25,Spacious & sunny Apt with terrace in the city center,1944.0,7.8,"Spacious & sunny Apt with terrace in the city center ofrece alojamiento bien ubicado en el centro de Barcelona y dispone de terraza. Este apartamento ofrece alojamiento con patio y wifi gratis.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Estación de metro Passeig de Gràcia y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-05-21 : 2025-05-25,Abba Garden,782.0,8.4,"Este hotel moderno se encuentra en la zona norte de Barcelona, a poca distancia de la avenida Diagonal y del Camp Nou, el famoso estadio del FC Barcelona. Los huéspedes tienen acceso gratuito a la piscina al aire libre de temporada y al gimnasio. Hay wifi gratuita en todas las instalaciones.

Las habitaciones con vistas al exterior cuentan con TV de pantalla plana, minibar y caja fuerte. El baño incluye artículos de aseo gratuitos, bañera y secador de pelo.

Además, el Abba Garden Hotel cuenta con jardines. También hay pista de pádel.

Por la noche, los huéspedes pueden comer en el bar cafetería con terraza.

El alojamiento está situado a 10 minutos a pie de la estación de metro Zona Universitària, que ofrece conexiones con el centro de Barcelona. Asimismo, el establecimiento se halla a 13 minutos a pie de la línea 9 del metro, que ofrece conexiones con el aeropuerto en 15 minutos y con el recinto ferial Fira Barcelona en 30 minutos."
Barcelona,2025-05-21 : 2025-05-25,Tendency Apartments Miro 8,1595.0,8.2,"Tendency Apartments Miro 8 se encuentra en el barrio de Eixample, en Barcelona, cerca de Casa Batlló. Dispone de terraza, wifi gratis y lavadora. El alojamiento, que dispone de balcón, se construyó en 1900.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Paseo de Gracia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
Barcelona,2025-05-21 : 2025-05-25,Hostal Drassanes,564.0,6.9,"El Hostal Drassanes ofrece conexión WiFi gratuita, recepción 24 horas y habitaciones luminosas con aire acondicionado, TV y baño moderno. Se encuentra a 300 metros de Las Ramblas. El puerto Port Vell está a solo 100 metros.

Las habitaciones son sencillas y cuentan con suelo de baldosa y caja fuerte. Algunas habitaciones tienen vistas a la iglesia de La Mercè y a la encantadora plaza de La Mercè.

El Hostal Drassanes está rodeado por las calles estrechas y los bares animados del barrio gótico. La estación de metro de Drassanes se encuentra a 400 metros, mientras que el centro comercial Maremàgnum está a 10 minutos a pie."
Barcelona,2025-05-21 : 2025-05-25,Modern apartment near Pl. España,1653.0,8,"Modern apartment near Pl. España está en el barrio de Eixample, en Barcelona, a 12 min a pie de Fuente Mágica de Montjuïc y a 1,7 km de Plaza Cataluña, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 16 min a pie de Mercado de la Boquería y a 1,8 km de Catedral de Barcelona.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 4 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Teatro Tívoli y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-05-21 : 2025-05-25,Apartment Barcelona Rentals - Park Güell Apartments,1089.0,5.6,"Apartment Barcelona Rentals - Park Güell Apartments, en Barcelona, está a 16 min a pie de Parque Güell y ofrece alojamiento con aire acondicionado y wifi gratis, además de acceso a la terraza. Se ofrece parking privado por un suplemento.

El alojamiento está equipado con TV de pantalla plana y baño privado con bidet, ducha y secador de pelo. La cocina tiene nevera, lavavajillas y horno. También hay microondas, fogones y tostadora, además de cafetera.

Paseo de Gracia está a 18 min a pie del alojamiento, y La Pedrera está a 2,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-05-21 : 2025-05-25,GuestReady - Charming simplicity near Casa Milà,909.0,6.8,"GuestReady - Charming simplicity near Casa Milà se encuentra en el barrio de Les Corts, en Barcelona, a 11 min a pie de Estación de tren de Sants y a 2,4 km de Camp Nou, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,7 km de Fuente Mágica de Montjuïc y a 3,1 km de Paseo de Gracia.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Se puede descubrir la zona practicando ciclismo en los alrededores.

La Pedrera está a 3,2 km del alojamiento, y Casa Batlló está a 3,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-05-21 : 2025-05-25,Mayerling Bisbe Urquinaona,1463.0,8.3,"El Mayerling Bisbe Urquinaona ofrece WiFi gratuita, presenta una decoración minimalista y se encuentra en el centro de Barcelona. Está a 5 minutos a pie de la plaza de Cataluña.

Los apartamentos son accesibles por un tramo de escaleras y tienen aire acondicionado, calefacción, baño privado con secador de pelo y cocina con lavavajillas, hervidor, microondas y cafetera.

Hay muchos restaurantes, supermercados y tiendas en las inmediaciones.

El Mayerling Bisbe Urquinaona está a 5 minutos a pie de La Rambla de Barcelona y a 500 metros del Paseo de Gracia y sus tiendas. El aeropuerto de Barcelona queda a 30 minutos en autobús desde la plaza de Cataluña."
Barcelona,2025-05-21 : 2025-05-25,Cozy place next to Park Güell,1071.0,6.9,"Cozy place next to Park Güell está en Barcelona, a solo 2,6 km de Sagrada Familia, y dispone de alojamiento con jardín, terraza y wifi gratis. Este apartamento está a 11 min a pie de Parque Güell y a 3,4 km de Paseo de Gracia.

El apartamento de 2 dormitorios dispone de sala de estar con TV de pantalla plana, cocina totalmente equipada y 1 baño.

La Pedrera está a 3,5 km del alojamiento, y Casa Batlló está a 4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-05-21 : 2025-05-25,Cozy and central apartment,1587.0,9.5,"Cozy and central apartment está en Barcelona, a 15 min a pie de Sagrada Familia y a 1,3 km de Parque Güell, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 1,9 km de Paseo de Gracia y a 2,9 km de La Pedrera.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo.

Casa Batlló está a 3,4 km del alojamiento, y Estación de metro Passeig de Gràcia está a 3,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
Barcelona,2025-05-21 : 2025-05-25,Central and Elegant 4 Bedroom by Placa Catalunya,2549.0,8,"Central and Elegant 4 Bedroom by Placa Catalunya está en el centro de Barcelona, a 2,4 km de Platja de la Barceloneta y a 2,4 km de Platja del Somorrostro, y ofrece wifi gratis. Este apartamento está a 2,5 km de Platja de Sant Miquel y a 10 min a pie de Estación de metro Passeig de Gràcia.

Este apartamento tiene aire acondicionado y cuenta con 4 dormitorios, TV y cocina con nevera y lavavajillas.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Palacio de la Música Catalana y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-05-21 : 2025-05-25,L'alzina Apartment,1576.0,9.4,"L'alzina Apartment, que cuenta con piscina de temporada al aire libre, jardín y terraza, ofrece alojamiento en Barcelona con wifi gratis y vistas a la piscina. Este alojamiento con vistas al jardín dispone de balcón.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, La Pedrera y Parque Güell. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento."
Barcelona,2025-05-21 : 2025-05-25,4- Bedroom Apartment in Gracia Village,1932.0,5.7,"4- Bedroom Apartment in Gracia Village se encuentra en el barrio de Horta-Guinardó, en Barcelona, cerca de Sagrada Familia. Dispone de wifi gratis y lavadora. Este apartamento está a 2,6 km de Paseo de Gracia y a 2,6 km de La Pedrera.

Este apartamento tiene aire acondicionado y cuenta con 4 dormitorios, TV y cocina con nevera y horno.

Casa Batlló está a 3,1 km del alojamiento, y Parque Güell está a 3,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
Barcelona,2025-05-21 : 2025-05-25,"Ferienwohnung für 5 Personen ca 70 qm in Barcelona-Gràcia, Costa Brava Costa del Maresme",1179.0,,"Ferienwohnung für 5 Personen ca 70 qm in Barcelona-Gràcia, Costa Brava Costa del Maresme está en el barrio de Gracia, en Barcelona, a 1 min a pie de Paseo de Gracia y a 400 metros de La Pedrera, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 1,9 km de Palacio de la Música Catalana y a 1,7 km de Plaza Cataluña.

El apartamento tiene TV. La zona de cocina está equipada con nevera, horno y microondas, además de cafetera.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-05-21 : 2025-05-25,3BD with private terrace right by Sagrada Familia,1991.0,8.7,"3BD with private terrace right by Sagrada Familia está en el barrio de Eixample, en Barcelona, a 2,9 km de Platja de la Nova Icària y a 3 min a pie de Sagrada Familia, y ofrece alojamiento equipado con patio y wifi gratis. Este apartamento está a 1,9 km de Estación de metro Passeig de Gràcia y a 2,5 km de Palacio de la Música Catalana.

Este apartamento tiene aire acondicionado y cuenta con 3 dormitorios, TV y cocina con nevera y horno.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-05-21 : 2025-05-25,"Luminoso apartamento 1 habitación cerca de Las Ramblas, hasta 4 pers, cocina equipada. - ES-341-6",1313.0,,"Luminoso apartamento 1 habitación cerca de Las Ramblas, hasta 4 pers, cocina equipada. - ES-341-6 está en el centro de Barcelona, a 3 km de Platja de Sant Miquel y a 4 min a pie de Plaza Cataluña, y ofrece wifi gratis. Este apartamento está a 6 min a pie de Paseo de Gracia y a 1 km de Palacio de la Música Catalana.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una cocina totalmente equipada con nevera y microondas, y 1 baño. Hay TV.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Mercado de la Boquería y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-05-21 : 2025-05-25,Blue Barcelona,1064.0,8.1,"El Blue Barcelona, situado en el distrito barcelonés de Gracia, junto a la estación de FGC de Gracia, ofrece conexión WiFi gratuita, salón compartido y mostrador de información turística.

Las habitaciones tienen aire acondicionado, TV de pantalla plana con canales vía satélite, escritorio y suelo de madera. Algunas disponen de baño privado con ducha o bañera y artículos de aseo gratuitos, mientras que otras cuentan con acceso a un baño compartido.

El Blue Barcelona se encuentra a 5 minutos a pie de varios bares, restaurantes y tiendas. También hay máquinas expendedoras.

La estación de metro de Fontana se halla a 300 metros, la Plaza Catalunya y Las Ramblas quedan a 2 paradas de metro y la Sagrada Familia de Gaudí está a 2,3 km"
Barcelona,2025-05-21 : 2025-05-25,Apartment Vila Olimpica Sant Marti by Interhome,1099.0,,"Apartment Vila Olimpica Sant Marti by Interhome está en Barcelona, a 4 min a pie de Platja del Bogatell, y dispone de balcón, jardín y wifi gratis. Este apartamento se encuentra en un edificio de 2002 y está a 2,6 km de Santa María del Mar y a 2,8 km de Museo Picasso.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y secador de pelo. Hay TV.

Cerca del alojamiento hay puntos de interés como Platja de la Nova Icària, Playa de la Mar Bella y Port Olimpic. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-05-21 : 2025-05-25,Navas 2,1208.0,9,"Navas 2 se encuentra en Barcelona, a 1,9 km de Sagrada Familia y a 3,9 km de La Pedrera, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 4 km de Casa Batlló y a 4,5 km de Estación de metro Passeig de Gràcia.

El apartamento tiene 3 dormitorios, 2 baños, ropa de cama, toallas, TV, cocina totalmente equipada y balcón con vistas a la ciudad.

Paseo de Gracia está a 4,6 km del alojamiento, y Teatro Tívoli está a 4,6 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 17 km."
Barcelona,2025-05-21 : 2025-05-25,Apartment Bed&BCN Sant Andreu II,776.0,6.3,"Apartment Bed&BCN Sant Andreu II se encuentra en Barcelona, a 4,7 km de Sagrada Familia y a 6,1 km de Paseo de Gracia, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 6,2 km de La Pedrera y a 6,3 km de Casa Batlló.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una sala de estar, una cocina totalmente equipada con nevera y lavavajillas, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Estación de metro Passeig de Gràcia está a 6,8 km del alojamiento, y Teatro Tívoli está a 6,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 19 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-05-21 : 2025-05-25,Eixample 19,1322.0,8.7,"Eixample 19 está en el corazón de Barcelona, a poca distancia de Paseo de Gracia y Casa Batlló. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento está a 18 min a pie de Teatro Tívoli y a 1,8 km de Portal del Ángel.

Este apartamento tiene 2 dormitorios, cocina con nevera y horno, TV de pantalla plana, zona de estar y 1 baño con bañera o ducha.

Cerca del alojamiento hay puntos de interés como La Pedrera, Plaza Cataluña y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-05-21 : 2025-05-25,Next to Sagrada Familia 4-bedroom Apartment,1864.0,6.7,"Next to Sagrada Familia 4-bedroom Apartment está en el barrio de Eixample, en Barcelona, a 2,8 km de Platja de la Nova Icària y a 2 min a pie de Sagrada Familia, y ofrece alojamiento equipado con patio y wifi gratis. Este apartamento está a 2,3 km de Estación de metro Passeig de Gràcia y a 2,4 km de Teatro Tívoli.

Este apartamento tiene aire acondicionado y cuenta con 4 dormitorios, TV y cocina con nevera y horno.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-05-21 : 2025-05-25,Our Penthouse with Jacuzzi close to Paseo de Gracia,3518.0,,"Our Penthouse with Jacuzzi close to Paseo de Gracia ofrece alojamiento con una ubicación ideal en pleno corazón de Barcelona, y tiene vistas a la ciudad y jardín, además de terraza. Este apartamento con vistas a la montaña y al jardín también incluye wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y bañera de hidromasaje. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece bañera de hidromasaje.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Paseo de Gracia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-05-21 : 2025-05-25,INNOUTHOME Apartamento Eixample Barcelona,1881.0,9.1,"INNOUTHOME Apartamento Eixample Barcelona se encuentra en el barrio de Eixample, en Barcelona, cerca de Casa Batlló. Tiene terraza, wifi gratis y lavadora. Este apartamento tiene acceso a un balcón.

El apartamento tiene 3 dormitorios, una cocina con nevera y lavavajillas, y 2 baños con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-05-21 : 2025-05-25,Port III Apart céntrico ideal familias 11,1772.0,8.5,"Port III Apart céntrico ideal familias 11 se encuentra en el barrio de Sants-Montjuïc, en Barcelona, a 3 km de Platja de Sant Miquel y a 18 min a pie de Fuente Mágica de Montjuïc, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,9 km de Paseo de Gracia y a 15 min a pie de Mercado de la Boquería.

Este apartamento con aire acondicionado se compone de 3 dormitorios independientes, una cocina totalmente equipada con nevera y lavavajillas, y 2 baños. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Santa María del Mar y Portal del Ángel. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-05-21 : 2025-05-25,Tendency Sagrada Familia Deluxe,2323.0,8.4,"Tendency Sagrada Familia Deluxe se encuentra en el barrio de Horta-Guinardó, en Barcelona, cerca de Sagrada Familia. Tiene terraza, wifi gratis y lavadora. Este apartamento está a 2,4 km de La Pedrera y a 2,5 km de Paseo de Gracia.

El apartamento cuenta con balcón y vistas a la ciudad, y dispone de 4 dormitorios, una sala de estar, TV de pantalla plana, una cocina equipada con nevera y lavavajillas, y 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Casa Batlló está a 2,9 km del alojamiento, y Parque Güell está a 3,3 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento."
Barcelona,2025-05-21 : 2025-05-25,Private terrace Attico 3BD in Gran de Gracia,1985.0,,"Private terrace Attico 3BD in Gran de Gracia está en Barcelona, a 16 min a pie de Parque Güell, y dispone de patio, jardín y wifi gratis. Este apartamento está a 3,3 km de Sagrada Familia y a 3,7 km de Estación de metro Passeig de Gràcia.

Este apartamento con aire acondicionado se compone de 3 dormitorios independientes, una sala de estar, una cocina totalmente equipada con nevera y horno, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, La Pedrera y Casa Batlló. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-05-21 : 2025-05-25,Hostal Santa Ana,548.0,7.5,"Hostal Santa Ana is located in the very centre of Barcelona, only 240 metres from Plaça Catalunya and 1 minute walk from Portal de l’Angel. It offers free Wi-Fi.

Luggage storage is offered, as well as services and tourist information.

Some rooms have a fan, a sink and heating, featuring a shared or a private bathroom.

There is a wide selection of shops, bars and restaurants in the area, as well as good links with public transport. El Corte Inglés Shopping Centre is 3 minutes’ walk away.

The bus stop with the airport bus line is 300 metres away, as well as the metro station."
Barcelona,2025-05-21 : 2025-05-25,Alma Azul Consell de Cent,1831.0,8.6,"Alma Azul Consell de Cent se encuentra en el barrio de Eixample, en Barcelona, cerca de Sagrada Familia. Dispone de terraza, wifi gratis y lavadora. Este apartamento ofrece alojamiento con balcón.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, La Pedrera y Paseo de Gracia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
Barcelona,2025-05-21 : 2025-05-25,Great apartment in Poblenou perfect for 4 people,1630.0,,"Great apartment in Poblenou perfect for 4 people, que cuenta con vistas a la ciudad, ofrece alojamiento con balcón y hervidor, y está a unos 18 min a pie de Platja de Llevant. El alojamiento está a 1,8 km de Platja de la Nova Mar Bella y dispone de wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Playa de la Mar Bella está a 1,8 km del alojamiento, y Sagrada Familia está a 3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 17 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-05-21 : 2025-05-25,EL BORN - Ciutat Vella - Port 5 pax 2 bedrooms,1626.0,,"EL BORN - Ciutat Vella - Port 5 pax 2 bedrooms se encuentra en una zona céntrica de Barcelona, a poca distancia de Platja de la Barceloneta y Platja del Somorrostro. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este apartamento ofrece alojamiento con balcón.

Este apartamento cuenta con 2 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de Sant Miquel, Museo Picasso y Santa María del Mar. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km del alojamiento."
Barcelona,2025-05-21 : 2025-05-25,Marion House Barcelona,1895.0,8.3,"Marion House Barcelona se encuentra en el barrio de Eixample, en Barcelona, cerca de Paseo de Gracia. Tiene terraza, wifi gratis y lavadora. Este apartamento ofrece alojamiento con balcón.

Este apartamento con aire acondicionado consta de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada y 1 baño. Hay TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Estación de tren de Sants. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-05-21 : 2025-05-25,Apartment Barcelona Rentals - Pool Terrace in City Center,1323.0,4.7,"El Apartment Barcelona Rentals - Pool Terrace in City Center, situado en Barcelona, a 900 metros del Museo Picasso, a 900 metros del teatro Tívoli y a 900 metros de La Seu, la catedral de Barcelona, ofrece alojamiento con conexión WiFi gratuita. Se encuentra a 1 km de Portal de l'Angel y dispone de terraza.

El apartamento cuenta con aire acondicionado, 3 dormitorios independientes, 2 baños y zona de estar. El alojamiento dispone de cocina con lavavajillas y horno.

El apartamento cuenta con una piscina exterior compartida en la azotea.

El aeropuerto de Barcelona-El Prat, el aeropuerto más cercano, está a 14 km."
Barcelona,2025-05-21 : 2025-05-25,Estudio en Gracia 2,606.0,5.3,"Estudio en Gracia 2 se encuentra en el barrio de Gracia, en Barcelona, a 3 min a pie de Paseo de Gracia, a 600 metros de La Pedrera y a 13 min a pie de Casa Batlló. Este apartamento está a 2,8 km de Palacio de la Música Catalana y a 3 km de Parque Güell.

Este apartamento de 1 dormitorio ofrece wifi gratis, TV de pantalla plana y cocina con horno y fogones. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-05-21 : 2025-05-25,Atic Barcelona,2821.0,8,"Atic Barcelona, que cuenta con vistas a la ciudad, ofrece alojamiento con terraza y balcón a unos 16 min a pie de Estación de tren de Sants. Dispone de vistas a la montaña y wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece bañera de hidromasaje.

Cerca del alojamiento hay puntos de interés como Fuente Mágica de Montjuïc, Casa Batlló y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
